,weight,height,label,predict
5813,0.6,0.93,thin,thin
5814,0.62,0.965,thin,thin
5815,0.53,0.89,thin,thin
5816,0.42,0.72,normal,normal
5817,0.53,0.975,thin,thin
5818,0.44,0.665,normal,normal
5819,0.77,0.845,fat,fat
5820,0.52,0.65,fat,fat
5821,0.49,0.92,thin,thin
5822,0.37,0.72,thin,thin
5823,0.49,0.85,thin,thin
5824,0.55,0.97,thin,thin
5825,0.46,0.81,thin,thin
5826,0.52,0.815,normal,normal
5827,0.41,0.76,thin,thin
5828,0.4,0.815,thin,thin
5829,0.74,0.96,normal,normal
5830,0.57,0.965,thin,thin
5831,0.68,0.935,normal,normal
5832,0.41,0.845,thin,thin
5833,0.47,0.82,thin,thin
5834,0.52,0.66,fat,fat
5835,0.5,0.68,fat,fat
5836,0.66,0.89,normal,normal
5837,0.7,0.635,fat,fat
5838,0.59,0.615,fat,fat
5839,0.41,0.79,thin,thin
5840,0.41,0.66,normal,normal
5841,0.62,0.79,normal,normal
5842,0.47,0.68,fat,fat
5843,0.46,0.87,thin,thin
5844,0.59,0.965,thin,thin
5845,0.77,0.855,fat,fat
5846,0.6,0.82,normal,normal
5847,0.48,0.995,thin,thin
5848,0.47,0.975,thin,thin
5849,0.69,0.77,fat,fat
5850,0.47,0.655,fat,fat
5851,0.37,0.725,thin,thin
5852,0.37,0.785,thin,thin
5853,0.48,0.73,normal,normal
5854,0.75,0.655,fat,fat
5855,0.38,0.82,thin,thin
5856,0.77,0.88,normal,normal
5857,0.46,0.725,normal,normal
5858,0.47,0.845,thin,thin
5859,0.57,0.655,fat,fat
5860,0.45,0.7,normal,normal
5861,0.52,0.78,normal,normal
5862,0.4,0.935,thin,thin
5863,0.52,0.645,fat,fat
5864,0.71,0.64,fat,fat
5865,0.57,0.615,fat,fat
5866,0.49,0.685,fat,fat
5867,0.36,0.76,thin,thin
5868,0.8,0.84,fat,fat
5869,0.71,0.85,normal,normal
5870,0.74,0.665,fat,fat
5871,0.77,0.955,normal,normal
5872,0.72,0.76,fat,fat
5873,0.47,0.82,thin,thin
5874,0.5,0.935,thin,thin
5875,0.48,0.685,fat,fat
5876,0.74,0.94,normal,normal
5877,0.65,0.61,fat,fat
5878,0.44,0.985,thin,thin
5879,0.58,0.755,fat,fat
5880,0.53,0.655,fat,fat
5881,0.64,0.985,thin,thin
5882,0.51,0.835,thin,thin
5883,0.75,0.825,fat,fat
5884,0.38,0.765,thin,thin
5885,0.64,0.865,normal,normal
5886,0.6,0.945,thin,thin
5887,0.68,0.78,fat,fat
5888,0.5,0.695,fat,fat
5889,0.69,0.975,thin,thin
5890,0.36,0.955,thin,thin
5891,0.73,0.955,normal,normal
5892,0.6,0.675,fat,fat
5893,0.5,0.96,thin,thin
5894,0.77,0.735,fat,fat
5895,0.55,1.0,thin,thin
5896,0.62,0.68,fat,fat
5897,0.63,0.98,thin,thin
5898,0.8,0.815,fat,fat
5899,0.5,0.855,thin,thin
5900,0.53,0.6,fat,fat
5901,0.47,0.62,fat,fat
5902,0.72,0.675,fat,fat
5903,0.44,0.94,thin,thin
5904,0.66,0.805,fat,fat
5905,0.59,0.75,fat,fat
5906,0.38,0.79,thin,thin
5907,0.8,0.635,fat,fat
5908,0.45,0.97,thin,thin
5909,0.52,0.695,fat,fat
5910,0.76,0.82,fat,fat
5911,0.45,0.865,thin,thin
5912,0.74,0.88,normal,normal
5913,0.48,0.89,thin,thin
5914,0.45,0.6,fat,fat
5915,0.48,0.67,fat,fat
5916,0.73,0.83,fat,fat
5917,0.75,0.8,fat,fat
5918,0.7,0.7,fat,fat
5919,0.47,0.645,fat,fat
5920,0.41,0.865,thin,thin
5921,0.42,0.915,thin,thin
5922,0.4,0.62,fat,fat
5923,0.73,0.95,normal,normal
5924,0.71,0.7,fat,fat
5925,0.54,0.83,normal,normal
5926,0.76,0.93,normal,normal
5927,0.73,0.815,fat,fat
5928,0.37,0.735,thin,thin
5929,0.5,0.695,fat,fat
5930,0.54,0.72,fat,fat
5931,0.63,0.765,fat,fat
5932,0.48,0.835,thin,thin
5933,0.38,0.93,thin,thin
5934,0.6,0.795,normal,normal
5935,0.61,0.925,thin,thin
5936,0.49,0.84,thin,thin
5937,0.37,0.81,thin,thin
5938,0.8,0.805,fat,fat
5939,0.4,0.73,normal,normal
5940,0.5,0.725,normal,normal
5941,0.78,0.615,fat,fat
5942,0.56,0.785,normal,normal
5943,0.69,0.91,normal,normal
5944,0.63,0.85,normal,normal
5945,0.63,0.845,normal,normal
5946,0.78,0.91,normal,normal
5947,0.78,0.605,fat,fat
5948,0.46,0.665,fat,fat
5949,0.53,0.825,normal,normal
5950,0.4,0.72,normal,normal
5951,0.42,0.645,fat,fat
5952,0.48,0.615,fat,fat
5953,0.76,0.86,fat,fat
5954,0.61,0.725,fat,fat
5955,0.59,0.715,fat,fat
5956,0.76,0.965,normal,normal
5957,0.78,0.73,fat,fat
5958,0.57,0.975,thin,thin
5959,0.36,0.69,normal,normal
5960,0.36,0.73,thin,thin
5961,0.64,0.8,normal,normal
5962,0.69,0.65,fat,fat
5963,0.5,0.67,fat,fat
5964,0.41,0.995,thin,thin
5965,0.79,0.73,fat,fat
5966,0.44,0.605,fat,fat
5967,0.61,0.91,thin,thin
5968,0.37,0.62,normal,normal
5969,0.38,0.83,thin,thin
5970,0.64,0.74,fat,fat
5971,0.49,0.61,fat,fat
5972,0.68,0.61,fat,fat
5973,0.67,1.0,thin,thin
5974,0.67,0.695,fat,fat
5975,0.76,0.975,normal,normal
5976,0.66,0.815,normal,normal
5977,0.75,0.895,normal,normal
5978,0.74,0.705,fat,fat
5979,0.79,0.655,fat,fat
5980,0.64,0.7,fat,fat
5981,0.78,0.9,normal,normal
5982,0.52,0.995,thin,thin
5983,0.43,0.745,normal,normal
5984,0.75,0.965,normal,normal
5985,0.71,0.625,fat,fat
5986,0.74,0.61,fat,fat
5987,0.63,0.915,normal,normal
5988,0.5,0.635,fat,fat
5989,0.44,0.95,thin,thin
5990,0.56,0.64,fat,fat
5991,0.41,0.6,fat,fat
5992,0.62,0.7,fat,fat
5993,0.77,0.985,normal,normal
5994,0.68,0.805,fat,fat
5995,0.48,0.76,normal,normal
5996,0.56,0.78,normal,normal
5997,0.67,0.885,normal,normal
5998,0.38,0.66,normal,normal
5999,0.46,0.85,thin,thin
